ticker,exchange,eps_pct_diff_surp,asof_date,act_rpt_code
AQN,NYSE,11.76,2017-05-11,AMC
TNP,NYSE,33.33,2017-05-12,BTO
JCP,NYSE,127.27,2017-05-12,BTO
NDRO,NYSE,75.0,2017-05-10,AMC
CELP,NYSE,-300.0,2017-05-11,AMC
CCU,NYSE,-9.52,2017-05-11,None
PVG,NYSE,60.0,2017-05-12,AMC
AGRO,NYSE,-80.95,2017-05-15,AMC
GOLF,NYSE,21.43,2017-05-12,AMC
CGA,NYSE,50.0,2017-05-15,BTO
LTM,NYSE,-9.09,2017-03-16,None
KDMN,NYSE,22.0,2017-05-15,BTO
VIPS,NYSE,-6.25,2017-05-15,AMC
JELD,NYSE,-129.41,2017-05-12,DMT
LPL,NYSE,42.59,2017-05-15,BTO
CLPR,NYSE,42.86,2017-05-15,AMC
QHC,NYSE,-80.85,2017-05-15,BTO
BUD,NYSE,-26.0,2017-05-05,None
SUN,NYSE,-466.67,2017-05-04,DMT
TJX,NYSE,3.8,2017-05-16,BTO
HD,NYSE,3.73,2017-05-16,BTO
RACE,NYSE,30.19,2017-05-04,DMT
BSMX,NYSE,-11.11,2017-04-28,AMC
NETS,NYSE,80.14,2017-05-15,AMC
BAP,NYSE,-0.89,2017-05-05,AMC
KNOP,NYSE,8.33,2017-05-16,DMT
JE,NYSE,-39.29,2017-05-17,AMC
TGT,NYSE,35.96,2017-05-17,BTO
RXN,NYSE,6.06,2017-05-17,AMC
LB,NYSE,13.79,2017-05-17,AMC
ZTO,NYSE,11.11,2017-05-17,AMC
AEO,NYSE,-5.88,2017-05-17,BTO
FLO,NYSE,-3.85,2017-05-17,AMC
GPS,NYSE,24.14,2017-05-18,AMC
VST,NYSE,1700.0,2017-05-18,BTO
TNK,NYSE,-33.33,2017-05-18,BTO
BABA,NYSE,-17.02,2017-05-18,BTO
TGP,NYSE,-38.89,2017-05-18,BTO
SQM,NYSE,2.63,2017-05-18,AMC
RL,NYSE,12.66,2017-05-18,BTO
EXP,NYSE,2.33,2017-05-18,BTO
HCC,NYSE,12.12,2017-05-18,AMC
MCK,NYSE,11.51,2017-05-18,AMC
SB,NYSE,22.22,2017-05-18,AMC
TOO,NYSE,116.67,2017-05-18,BTO
CRM,NYSE,20.0,2017-05-18,AMC
BKE,NYSE,6.25,2017-05-18,BTO
WMT,NYSE,4.17,2017-05-18,BTO
SSI,NYSE,19.12,2017-05-18,BTO
BSBR,NYSE,14.29,2017-04-26,BTO
SCCO,NYSE,-2.38,2017-05-04,AMC
CPB,NYSE,-7.81,2017-05-19,BTO
FL,NYSE,-1.45,2017-05-19,BTO
LTM,NYSE,-21.43,2017-05-16,None
AKO.B,NYSE,2.44,2017-04-27,None
DE,NYSE,46.47,2017-05-19,BTO
AVH,NYSE,-26.09,2017-05-16,AMC
BFR,NYSE,61.11,2017-05-12,AMC
YRD,NYSE,37.7,2017-05-21,BTO
A,NYSE,20.83,2017-05-22,AMC
BMA,NYSE,-11.29,2017-05-11,None
NMM,NYSE,116.67,2017-05-22,BTO
BRFS,NYSE,8.33,2017-05-12,None
BAH,NYSE,4.65,2017-05-22,BTO
LXFT,NYSE,-9.8,2017-05-22,AMC
DSX,NYSE,8.11,2017-05-23,BTO
YPF,NYSE,-100.0,2017-05-17,AMC
BRS,NYSE,-139.58,2017-05-23,AMC
HEI,NYSE,6.0,2017-05-23,AMC
ECC,NYSE,-3.7,2017-05-23,BTO
ETP,NYSE,-35.71,2017-05-04,DMT
CBD,NYSE,30.0,2017-04-28,BTO
TOL,NYSE,17.74,2017-05-23,BTO
AZO,NYSE,-4.67,2017-05-23,BTO
TLYS,NYSE,90.0,2017-05-23,AMC
DSW,NYSE,-3.03,2017-05-23,BTO
EVER,NYSE,-39.39,2017-04-28,BTO
OOMA,NYSE,-5.56,2017-05-23,AMC
ANW,NYSE,-75.0,2017-05-23,AMC
PSTG,NYSE,21.05,2017-05-24,AMC
AAP,NYSE,-24.53,2017-05-24,BTO
LOW,NYSE,-3.74,2017-05-24,BTO
NM,NYSE,-23.33,2017-05-24,BTO
MOD,NYSE,2.94,2017-05-24,AMC
TGI,NYSE,93.12,2017-05-24,BTO
SDRL,NYSE,220.0,2017-05-25,None
CHS,NYSE,-10.34,2017-05-24,BTO
HMLP,NYSE,10.81,2017-05-24,BTO
PVH,NYSE,2.48,2017-05-24,AMC
TIF,NYSE,5.71,2017-05-24,BTO
FOR,NYSE,480.0,2017-05-09,AMC
BMO,NYSE,3.57,2017-05-24,BTO
WSM,NYSE,6.25,2017-05-24,AMC
SDLP,NYSE,134.38,2017-05-25,None
EV,NYSE,3.33,2017-05-24,BTO
GES,NYSE,22.58,2017-05-24,AMC
NADL,NYSE,6.4,2017-05-24,BTO
DY,NYSE,8.33,2017-05-24,BTO
HPQ,NYSE,2.56,2017-05-24,AMC
FSM,NYSE,50.0,2017-05-24,AMC
WMS,NYSE,-325.0,2017-05-25,BTO
HRL,NYSE,-2.5,2017-05-25,BTO
EEX,NYSE,-25.42,2017-05-25,BTO
TD,NYSE,8.7,2017-05-25,BTO
MOV,NYSE,-90.0,2017-05-25,BTO
TTC,NYSE,4.85,2017-05-25,BTO
VEEV,NYSE,16.67,2017-05-25,AMC
GME,NYSE,28.57,2017-05-25,AMC
BBY,NYSE,50.0,2017-05-25,BTO
RY,NYSE,6.77,2017-05-25,BTO
DXC,NYSE,35.29,2017-05-25,AMC
DECK,NYSE,283.33,2017-05-25,AMC
GCO,NYSE,-78.57,2017-05-25,BTO
CM,NYSE,6.42,2017-05-25,BTO
PBR,NYSE,214.29,2017-05-12,None
CBK,NYSE,33.33,2017-05-25,BTO
FND,NYSE,30.0,2017-05-25,AMC
BURL,NYSE,4.29,2017-05-25,BTO
WUBA,NYSE,-140.0,2017-05-25,AMC
IGT,NYSE,-38.3,2017-05-25,BTO
MIXT,NYSE,150.0,2017-05-25,BTO
MDT,NYSE,1.53,2017-05-25,BTO
LGF.A,NYSE,-3.45,2017-05-25,AMC
SIG,NYSE,-37.95,2017-05-25,BTO
NOMD,NYSE,3.85,2017-05-25,BTO
CAL,NYSE,11.11,2017-05-25,AMC
NGL,NYSE,55.56,2017-05-25,BTO
BIG,NYSE,15.0,2017-05-26,BTO
DAC,NYSE,22.22,2017-05-30,AMC
SFL,NYSE,9.38,2017-05-30,BTO
NX,NYSE,83.33,2017-05-30,AMC
PRGO,NYSE,7.14,2017-05-30,AMC
BNS,NYSE,6.96,2017-05-30,BTO
FRO,NYSE,33.33,2017-05-30,BTO
JILL,NYSE,33.33,2017-05-31,BTO
CAE,NYSE,4.55,2017-05-31,BTO
PANW,NYSE,-24.39,2017-05-31,AMC
AVAL,NYSE,5.88,2017-05-31,None
KORS,NYSE,4.29,2017-05-31,BTO
HPE,NYSE,-28.57,2017-05-31,AMC
MBLY,NYSE,-22.22,2017-06-01,BTO
YEXT,NYSE,13.33,2017-06-01,AMC
DG,NYSE,4.04,2017-06-01,BTO
DCI,NYSE,2.27,2017-06-01,BTO
GHM,NYSE,157.14,2017-06-01,BTO
EXPR,NYSE,-250.0,2017-06-01,BTO
COO,NYSE,11.11,2017-06-01,AMC
WDAY,NYSE,29.41,2017-06-01,AMC
GWRE,NYSE,111.11,2017-06-01,AMC
BOOT,NYSE,-33.33,2017-06-01,AMC
VMW,NYSE,10.77,2017-06-01,AMC
CIEN,NYSE,31.03,2017-06-01,BTO
GOOS,NYSE,20.0,2017-06-02,BTO
JKS,NYSE,-41.67,2017-06-05,BTO
THO,NYSE,12.83,2017-06-05,AMC
OXM,NYSE,7.69,2017-06-06,AMC
KEYS,NYSE,13.46,2017-06-06,AMC
REVG,NYSE,16.0,2017-06-06,AMC
NCS,NYSE,33.33,2017-06-06,AMC
ABM,NYSE,13.95,2017-06-07,AMC
AGX,NYSE,47.19,2017-06-07,AMC
NAV,NYSE,-812.5,2017-06-07,BTO
BF.B,NYSE,-5.0,2017-06-07,BTO
TLRD,NYSE,35.0,2017-06-07,AMC
GEF,NYSE,-5.63,2017-06-07,AMC
CLDR,NYSE,25.0,2017-06-08,AMC
ENZ,NYSE,100.0,2017-06-08,AMC
PAY,NYSE,-13.04,2017-06-08,AMC
DLNG,NYSE,8.82,2017-06-08,BTO
SJM,NYSE,4.05,2017-06-08,BTO
PTHN,NYSE,6.25,2017-06-08,BTO
UBA,NYSE,3.45,2017-06-08,AMC
FGP,NYSE,-30.0,2017-06-09,BTO
KMG,NYSE,12.77,2017-06-09,BTO
TDW,NYSE,131.01,2017-06-12,AMC
SAIC,NYSE,8.0,2017-06-12,AMC
HRB,NYSE,7.12,2017-06-13,AMC
CFI,NYSE,8.89,2017-06-13,AMC
AXON,NYSE,-3.92,2017-06-13,BTO
JW.A,NYSE,24.24,2017-06-13,BTO
LEJU,NYSE,30.0,2017-06-14,BTO
LPG,NYSE,116.67,2017-06-14,BTO
JBL,NYSE,-4.55,2017-06-14,AMC
ALR,NYSE,7.69,2017-06-14,AMC
KREF,NYSE,3.13,2017-06-14,BTO
SOL,NYSE,10.08,2017-06-15,BTO
YGE,NYSE,35.24,2017-06-15,BTO
KR,NYSE,1.75,2017-06-15,BTO
BHVN,NYSE,-97.73,2017-06-16,BTO
AZRE,NYSE,-900.0,2017-06-19,BTO
LZB,NYSE,23.91,2017-06-20,AMC
FDX,NYSE,9.25,2017-06-20,AMC
LEN,NYSE,16.67,2017-06-20,BTO
RHT,NYSE,17.65,2017-06-20,AMC
KFY,NYSE,5.08,2017-06-20,AMC
WGO,NYSE,42.42,2017-06-21,BTO
ATU,NYSE,3.23,2017-06-21,BTO
KMX,NYSE,15.31,2017-06-21,BTO
ORCL,NYSE,12.33,2017-06-21,AMC
SCS,NYSE,-21.05,2017-06-21,AMC
BKS,NYSE,-11.76,2017-06-22,BTO
MEI,NYSE,7.81,2017-06-22,BTO
SNX,NYSE,15.56,2017-06-23,None
ACN,NYSE,1.33,2017-06-22,BTO
CMC,NYSE,47.83,2017-06-22,BTO
CUK,NYSE,15.56,2017-06-22,BTO
CCL,NYSE,10.64,2017-06-22,BTO
XTLY,NYSE,12.5,2017-06-08,AMC
FDS,NYSE,0.54,2017-06-27,BTO
DRI,NYSE,2.61,2017-06-27,BTO
KBH,NYSE,26.92,2017-06-27,AMC
WOR,NYSE,4.82,2017-06-28,AMC
FUL,NYSE,-7.46,2017-06-28,AMC
UNF,NYSE,1.49,2017-06-28,BTO
PIR,NYSE,20.0,2017-06-28,AMC
MON,NYSE,10.92,2017-06-28,BTO
IRET,NYSE,10.0,2017-06-28,AMC
GIS,NYSE,2.82,2017-06-28,BTO
SJR,NYSE,76.0,2017-06-28,BTO
PKE,NYSE,-7.69,2017-06-28,BTO
GMS,NYSE,4.35,2017-06-29,BTO
RAD,NYSE,-150.0,2017-06-29,BTO
AYI,NYSE,5.73,2017-06-29,BTO
GBX,NYSE,27.16,2017-06-29,BTO
MKC,NYSE,6.49,2017-06-29,BTO
LNN,NYSE,10.87,2017-06-29,BTO
STZ,NYSE,18.18,2017-06-29,BTO
FC,NYSE,-130.0,2017-06-29,AMC
USPH,NYSE,4.08,2017-06-29,BTO
NKE,NYSE,22.45,2017-06-29,AMC
YUMC,NYSE,12.5,2017-07-05,AMC
AZZ,NYSE,-16.39,2017-07-06,BTO
CUDA,NYSE,-12.5,2017-07-10,AMC
PEP,NYSE,7.91,2017-07-11,BTO
AIR,NYSE,2.33,2017-07-11,AMC
TV,NYSE,-7.14,2017-07-11,None
BNED,NYSE,-100.0,2017-07-12,BTO
TSM,NYSE,-25.0,2017-07-14,None
DAL,NYSE,-1.2,2017-07-13,BTO
FHN,NYSE,3.85,2017-07-14,BTO
C,NYSE,4.96,2017-07-14,BTO
PNC,NYSE,4.48,2017-07-14,BTO
INFY,NYSE,4.35,2017-07-14,BTO
JPM,NYSE,15.92,2017-07-15,None
WFC,NYSE,4.9,2017-07-14,BTO
FRC,NYSE,-2.75,2017-07-14,BTO
BRO,NYSE,4.26,2017-07-17,AMC
BLK,NYSE,-2.78,2017-07-17,BTO
PGR,NYSE,-1.67,2017-07-18,BTO
PZN,NYSE,25.0,2017-07-18,AMC
BAC,NYSE,6.98,2017-07-18,BTO
HOG,NYSE,8.03,2017-07-18,BTO
UAL,NYSE,1.1,2017-07-18,AMC
UNH,NYSE,3.36,2017-07-18,BTO
SNV,NYSE,1.69,2017-07-18,BTO
GS,NYSE,17.56,2017-07-19,None
CMA,NYSE,7.48,2017-07-18,BTO
PLD,NYSE,7.69,2017-07-18,BTO
IBM,NYSE,8.79,2017-07-18,AMC
NVS,NYSE,4.31,2017-07-19,None
JNJ,NYSE,2.23,2017-07-18,BTO
LMT,NYSE,4.19,2017-07-18,BTO
URI,NYSE,2.6,2017-07-19,AMC
RLI,NYSE,12.96,2017-07-19,AMC
BKFS,NYSE,3.13,2017-07-19,AMC
VMI,NYSE,4.15,2017-07-19,AMC
BHLB,NYSE,1.75,2017-07-19,AMC
USB,NYSE,1.19,2017-07-19,BTO
FNF,NYSE,4.17,2017-07-19,AMC
AXP,NYSE,0.68,2017-07-19,DMT
GWW,NYSE,4.58,2017-07-19,BTO
AGR,NYSE,24.32,2017-07-19,BTO
MTB,NYSE,4.39,2017-07-19,BTO
CCI,NYSE,4.35,2017-07-19,BTO
BXS,NYSE,5.0,2017-07-19,AMC
MS,NYSE,14.47,2017-07-19,BTO
SLG,NYSE,9.88,2017-07-19,AMC
FPI,NYSE,100.0,2017-07-19,AMC
TXT,NYSE,9.09,2017-07-19,BTO
CNS,NYSE,2.04,2017-07-19,AMC
CCK,NYSE,1.82,2017-07-19,AMC
BHE,NYSE,15.15,2017-07-19,AMC
LHO,NYSE,-1.22,2017-07-19,AMC
AA,NYSE,3.33,2017-07-19,AMC
AMX,NYSE,-28.13,2017-07-19,None
DBD,NYSE,33.33,2017-07-19,BTO
NBHC,NYSE,17.86,2017-07-20,AMC
DGI,NYSE,175.0,2017-07-20,AMC
PII,NYSE,7.41,2017-07-20,BTO
SON,NYSE,1.43,2017-07-20,BTO
DHR,NYSE,2.06,2017-07-20,BTO
SNA,NYSE,1.96,2017-07-20,BTO
MTG,NYSE,24.0,2017-07-20,BTO
ASR,NYSE,5.18,2017-07-20,AMC
WAL,NYSE,4.11,2017-07-20,AMC
ABB,NYSE,3.45,2017-07-20,BTO
DOV,NYSE,2.97,2017-07-20,BTO
ABT,NYSE,3.33,2017-07-20,BTO
WBC,NYSE,9.74,2017-07-20,BTO
COF,NYSE,3.16,2017-07-20,AMC
HZO,NYSE,-16.18,2017-07-20,BTO
BBT,NYSE,1.3,2017-07-20,BTO
BMI,NYSE,2.86,2017-07-20,AMC
MYCC,NYSE,-25.0,2017-07-20,DMT
NUE,NYSE,-6.54,2017-07-20,BTO
OMC,NYSE,0.72,2017-07-20,BTO
UNP,NYSE,5.84,2017-07-20,BTO
PPG,NYSE,1.1,2017-07-20,BTO
BK,NYSE,9.52,2017-07-20,BTO
GPC,NYSE,-1.53,2017-07-20,BTO
ADS,NYSE,3.17,2017-07-20,BTO
RCI,NYSE,4.23,2017-07-20,BTO
NCR,NYSE,6.67,2017-07-20,AMC
V,NYSE,7.5,2017-07-20,AMC
TRV,NYSE,-7.25,2017-07-21,None
FNFV,NYSE,6133.33,2017-07-19,AMC
GATX,NYSE,20.0,2017-07-20,BTO
SAP,NYSE,-26.21,2017-07-21,None
WIT,NYSE,16.67,2017-07-20,DMT
BX,NYSE,-4.84,2017-07-21,None
PM,NYSE,-7.32,2017-07-20,BTO
SKX,NYSE,-13.64,2017-07-20,AMC
SYF,NYSE,5.17,2017-07-21,BTO
OFG,NYSE,15.38,2017-07-21,BTO
BLX,NYSE,-32.31,2017-07-21,BTO
CPAC,NYSE,-42.86,2017-07-21,None
ECA,NYSE,350.0,2017-07-22,None
NVR,NYSE,22.91,2017-07-21,BTO
CFG,NYSE,6.78,2017-07-21,BTO
VLRS,NYSE,-262.5,2017-07-21,BTO
KSU,NYSE,5.56,2017-07-21,BTO
SLB,NYSE,16.67,2017-07-21,BTO
ALV,NYSE,-2.7,2017-07-21,BTO
STI,NYSE,5.1,2017-07-21,BTO
MCO,NYSE,13.53,2017-07-21,BTO
WBS,NYSE,6.67,2017-07-21,BTO
HON,NYSE,1.12,2017-07-21,BTO
MNI,NYSE,-31.67,2017-07-21,BTO
GE,NYSE,12.0,2017-07-22,None
RF,NYSE,4.17,2017-07-21,BTO
ACC,NYSE,-1.85,2017-07-24,AMC
MAN,NYSE,5.2,2017-07-24,BTO
ARNC,NYSE,18.52,2017-07-24,BTO
RPM,NYSE,-12.82,2017-07-24,BTO
HMN,NYSE,-94.12,2017-07-24,AMC
HXL,NYSE,-2.9,2017-07-24,AMC
ITW,NYSE,1.84,2017-07-24,BTO
BOH,NYSE,1.94,2017-07-24,BTO
SWK,NYSE,2.55,2017-07-24,BTO
HNI,NYSE,-2.33,2017-07-24,AMC
CRY,NYSE,20.0,2017-07-24,AMC
CLB,NYSE,4.0,2017-07-25,None
CE,NYSE,2.87,2017-07-24,AMC
APC,NYSE,-126.47,2017-07-24,AMC
FBK,NYSE,13.95,2017-07-24,AMC
HAL,NYSE,21.05,2017-07-24,BTO
LII,NYSE,2.54,2017-07-24,BTO
KOF,NYSE,-7.94,2017-07-25,None
EQC,NYSE,-7.41,2017-07-24,AMC
CR,NYSE,0.86,2017-07-24,AMC
VFC,NYSE,3.57,2017-07-24,BTO
TCF,NYSE,10.0,2017-07-24,BTO
RE,NYSE,3.96,2017-07-24,AMC
MC,NYSE,29.41,2017-07-24,AMC
SWFT,NYSE,25.0,2017-07-24,AMC
WCN,NYSE,3.77,2017-07-25,AMC
HIW,NYSE,5.88,2017-07-25,AMC
T,NYSE,6.76,2017-07-25,AMC
BXMT,NYSE,-6.9,2017-07-25,AMC
CLGX,NYSE,12.07,2017-07-25,AMC
SVU,NYSE,-10.0,2017-07-25,BTO
LW,NYSE,6.25,2017-07-25,BTO
TRN,NYSE,6.45,2017-07-25,AMC
UTX,NYSE,4.52,2017-07-25,BTO
DPZ,NYSE,8.2,2017-07-25,BTO
CMRE,NYSE,5.0,2017-07-25,AMC
WGP,NYSE,17.07,2017-07-25,AMC
AKS,NYSE,46.15,2017-07-25,BTO
FBC,NYSE,14.52,2017-07-25,BTO
RNR,NYSE,19.74,2017-07-25,AMC
PSB,NYSE,1.97,2017-07-25,AMC
SFS,NYSE,-25.0,2017-07-25,AMC
WES,NYSE,-7.55,2017-07-25,AMC
HUBB,NYSE,7.86,2017-07-25,BTO
WAB,NYSE,-14.89,2017-07-25,BTO
CMG,NYSE,7.41,2017-07-25,AMC
HCA,NYSE,-2.78,2017-07-25,BTO
NORD,NYSE,-9.68,2017-07-25,BTO
CHE,NYSE,14.36,2017-07-25,AMC
CNC,NYSE,22.31,2017-07-25,BTO
IPG,NYSE,-20.59,2017-07-25,BTO
AMP,NYSE,6.87,2017-07-25,AMC
IEX,NYSE,1.89,2017-07-25,AMC
FCB,NYSE,12.7,2017-07-25,AMC
WAT,NYSE,2.33,2017-07-25,BTO
AKR,NYSE,2.78,2017-07-25,AMC
DD,NYSE,6.98,2017-07-25,BTO
ABG,NYSE,-5.39,2017-07-25,BTO
CHGG,NYSE,20.0,2017-07-25,AMC
SPN,NYSE,12.77,2017-07-25,AMC
MDR,NYSE,-18.75,2017-07-25,BTO
TRU,NYSE,10.26,2017-07-25,BTO
MCD,NYSE,6.79,2017-07-25,BTO
NEM,NYSE,64.29,2017-07-25,BTO
ST,NYSE,3.85,2017-07-25,BTO
X,NYSE,167.5,2017-07-25,AMC
CSL,NYSE,3.73,2017-07-25,AMC
AVY,NYSE,10.08,2017-07-25,BTO
WRB,NYSE,-13.33,2017-07-25,AMC
GM,NYSE,9.88,2017-07-26,None
CAT,NYSE,18.25,2017-07-25,BTO
HLI,NYSE,13.64,2017-07-25,AMC
DGX,NYSE,9.93,2017-07-25,BTO
FMX,NYSE,-13.25,2017-07-26,None
PHM,NYSE,4.44,2017-07-25,BTO
LPT,NYSE,4.84,2017-07-25,BTO
AI,NYSE,-294.74,2017-07-25,AMC
JNPR,NYSE,16.67,2017-07-25,AMC
FCX,NYSE,-15.0,2017-07-25,BTO
KMB,NYSE,-0.67,2017-07-25,BTO
TSS,NYSE,7.89,2017-07-25,AMC
HT,NYSE,-2.53,2017-07-25,AMC
WSO,NYSE,2.48,2017-07-25,BTO
ATI,NYSE,28.57,2017-07-25,BTO
LLY,NYSE,6.73,2017-07-25,BTO
UNM,NYSE,3.96,2017-07-27,AMC
UHS,NYSE,-6.28,2017-07-25,AMC
RHI,NYSE,-1.54,2017-07-25,AMC
CLS,NYSE,20.0,2017-07-25,AMC
WNC,NYSE,-11.9,2017-07-25,AMC
DLB,NYSE,15.38,2017-07-25,AMC
NWE,NYSE,-24.19,2017-07-25,AMC
CIT,NYSE,60.71,2017-07-25,BTO
MSL,NYSE,13.64,2017-07-25,AMC
HES,NYSE,-10.61,2017-07-26,BTO
GGG,NYSE,30.19,2017-07-26,AMC
KO,NYSE,3.51,2017-07-26,BTO
BCO,NYSE,30.61,2017-07-26,BTO
ANTM,NYSE,3.69,2017-07-26,BTO
AEM,NYSE,52.94,2017-07-26,AMC
RJF,NYSE,1.61,2017-07-26,AMC
AXS,NYSE,3.97,2017-07-26,AMC
BPI,NYSE,-8.7,2017-07-26,AMC
STT,NYSE,6.37,2017-07-26,BTO
SCL,NYSE,-1.49,2017-07-26,BTO
AUO,NYSE,-5.56,2017-07-27,None
TGI,NYSE,-72.41,2017-07-26,BTO
RES,NYSE,42.86,2017-07-26,BTO
TRK,NYSE,7.94,2017-07-26,BTO
SB,NYSE,-40.0,2017-07-26,AMC
CNHI,NYSE,18.75,2017-07-26,BTO
SUI,NYSE,2.13,2017-07-26,AMC
LH,NYSE,3.78,2017-07-26,BTO
PB,NYSE,-1.0,2017-07-26,BTO
TUP,NYSE,0.83,2017-07-26,BTO
WLL,NYSE,5.26,2017-07-26,AMC
XL,NYSE,7.87,2017-07-26,AMC
CAI,NYSE,16.07,2017-07-26,AMC
NAP,NYSE,-56.52,2017-07-26,BTO
CPF,NYSE,-4.88,2017-07-26,BTO
KN,NYSE,50.0,2017-07-26,AMC
TMK,NYSE,1.71,2017-07-26,AMC
NEP,NYSE,-44.19,2017-07-26,BTO
PKG,NYSE,2.7,2017-07-26,AMC
DSX,NYSE,-4.0,2017-07-26,BTO
ROK,NYSE,6.67,2017-07-26,BTO
USG,NYSE,-13.73,2017-07-26,BTO
FCF,NYSE,10.53,2017-07-26,BTO
BANC,NYSE,-16.67,2017-07-26,BTO
NYCB,NYSE,15.79,2017-07-26,BTO
TEL,NYSE,5.98,2017-07-26,BTO
EW,NYSE,22.73,2017-07-26,AMC
TMO,NYSE,1.32,2017-07-26,BTO
CNO,NYSE,21.62,2017-07-26,AMC
PSA,NYSE,-9.77,2017-07-26,AMC
KRA,NYSE,49.09,2017-07-26,AMC
SCI,NYSE,16.67,2017-07-26,AMC
OC,NYSE,13.21,2017-07-26,BTO
HLT,NYSE,4.0,2017-07-26,BTO
UFI,NYSE,8.33,2017-07-26,BTO
STM,NYSE,-5.56,2017-07-27,None
FSB,NYSE,-1.54,2017-07-26,AMC
ESRT,NYSE,4.17,2017-07-26,AMC
GLW,NYSE,5.0,2017-07-26,BTO
KRC,NYSE,1.16,2017-07-26,AMC
EFX,NYSE,1.91,2017-07-26,AMC
BAX,NYSE,10.53,2017-07-26,BTO
KS,NYSE,3.85,2017-07-26,AMC
CMO,NYSE,-30.0,2017-07-26,AMC
TKR,NYSE,4.62,2017-07-26,BTO
TPH,NYSE,5.0,2017-07-26,BTO
AHL,NYSE,-48.35,2017-07-26,AMC
TYL,NYSE,10.26,2017-07-26,AMC
VIV,NYSE,-27.27,2017-07-27,None
IMAX,NYSE,500.0,2017-07-26,AMC
CSV,NYSE,-23.08,2017-07-26,AMC
CYS,NYSE,3.85,2017-07-26,AMC
OII,NYSE,200.0,2017-07-26,AMC
VAR,NYSE,9.47,2017-07-26,AMC
LM,NYSE,53.49,2017-07-26,AMC
MPX,NYSE,20.0,2017-07-26,BTO
WM,NYSE,-1.22,2017-07-26,BTO
DDR,NYSE,7.14,2017-07-26,BTO
DRE,NYSE,6.67,2017-07-26,AMC
CW,NYSE,16.49,2017-07-26,AMC
NSC,NYSE,4.27,2017-07-26,BTO
HSY,NYSE,19.78,2017-07-26,BTO
GTY,NYSE,29.27,2017-07-26,AMC
FOE,NYSE,12.12,2017-07-26,AMC
QEP,NYSE,36.84,2017-07-26,AMC
VET,NYSE,528.57,2017-07-26,BTO
ABX,NYSE,10.0,2017-07-26,AMC
APH,NYSE,12.5,2017-07-26,BTO
MKL,NYSE,58.53,2017-07-26,AMC
CUBI,NYSE,25.81,2017-07-26,AMC
LEA,NYSE,5.78,2017-07-26,BTO
AVX,NYSE,-5.0,2017-07-26,BTO
ASGN,NYSE,8.33,2017-07-26,AMC
NOW,NYSE,-38.89,2017-07-26,AMC
F,NYSE,27.27,2017-07-27,None
OHI,NYSE,3.57,2017-07-26,AMC
BKU,NYSE,5.26,2017-07-26,BTO
KRG,NYSE,5.88,2017-07-26,AMC
TER,NYSE,4.65,2017-07-26,AMC
WEC,NYSE,6.78,2017-07-26,BTO
R,NYSE,7.53,2017-07-26,BTO
TOWR,NYSE,5.43,2017-07-26,BTO
BA,NYSE,9.91,2017-07-26,BTO
NEE,NYSE,5.68,2017-07-26,BTO
SIX,NYSE,-15.71,2017-07-26,BTO
GSK,NYSE,2.94,2017-07-27,None
IR,NYSE,2.05,2017-07-26,BTO
CADE,NYSE,9.38,2017-07-26,AMC
WHR,NYSE,-6.94,2017-07-26,AMC
TSU,NYSE,75.0,2017-07-26,None
ESV,NYSE,16.67,2017-07-26,AMC
DFS,NYSE,-3.45,2017-07-26,AMC
AF,NYSE,14.29,2017-07-26,AMC
MAA,NYSE,2.07,2017-07-26,AMC
NOC,NYSE,10.92,2017-07-26,BTO
LVS,NYSE,19.67,2017-07-26,AMC
GG,NYSE,20.0,2017-07-26,AMC
HST,NYSE,6.52,2017-07-26,AMC
KEX,NYSE,2.13,2017-07-26,AMC
RGC,NYSE,-11.11,2017-07-26,AMC
DTE,NYSE,8.08,2017-07-26,BTO
MHO,NYSE,8.96,2017-07-26,BTO
DHI,NYSE,1.33,2017-07-26,BTO
GLOP,NYSE,-19.64,2017-07-27,BTO
GIMO,NYSE,-150.0,2017-07-27,AMC
SJW,NYSE,6.25,2017-07-26,AMC
MTRN,NYSE,5.0,2017-07-27,BTO
CCJ,NYSE,27.27,2017-07-28,None
OFC,NYSE,2.08,2017-07-27,AMC
NLSN,NYSE,-22.22,2017-07-27,BTO
INT,NYSE,-10.71,2017-07-27,AMC
VCRA,NYSE,-10.53,2017-07-27,AMC
MTD,NYSE,0.77,2017-07-27,AMC
ORI,NYSE,-5.56,2017-07-27,BTO
AMT,NYSE,8.39,2017-07-27,BTO
WWE,NYSE,16.67,2017-07-27,BTO
MA,NYSE,5.77,2017-07-27,BTO
MCK,NYSE,-12.46,2017-07-27,BTO
KKR,NYSE,41.27,2017-07-27,BTO
GNC,NYSE,2.5,2017-07-27,BTO
UPS,NYSE,8.22,2017-07-27,BTO
SPB,NYSE,-10.94,2017-07-27,BTO
GRA,NYSE,5.0,2017-07-27,BTO
POT,NYSE,-5.88,2017-07-27,BTO
BSX,NYSE,3.23,2017-07-27,BTO
BBW,NYSE,25.0,2017-07-27,BTO
MCRN,NYSE,12.2,2017-07-27,BTO
RSG,NYSE,3.39,2017-07-27,AMC
AJG,NYSE,0.98,2017-07-27,AMC
SAM,NYSE,82.17,2017-07-27,AMC
I,NYSE,39.39,2017-07-27,BTO
TWTR,NYSE,83.33,2017-07-27,BTO
KNL,NYSE,-21.62,2017-07-27,AMC
